# TestName Variant NumThreads   MinTime MedianTime MaxTime
#    
# Sat Oct 15 10:32:34 EDT 2011
# Linux basalt.soic.indiana.edu 2.6.32-131.17.1.el6.x86_64 #1 SMP Thu Sep 29 10:24:25 EDT 2011 x86_64 x86_64 x86_64 GNU/Linux
# Determined machine to have 4 hardware threads.
# The Glorious Glasgow Haskell Compilation System, version 7.2.1
# 
# Running each test for 3 trial(s).
#  ... with compiler options: -O2 -rtsopts
#  ... with runtime options: -qa -s
# Benchmarks_File: benchlist.txt
# Benchmarks_Variant: desktop
# Benchmarks_Version: 1.0
# Using the following settings from the benchmarking environment:
# BENCHLIST=  THREADS=0 1 2 3 4  TRIALS=3  SHORTRUN=  KEEPGOING=1  GHC=  GHC_FLAGS=  GHC_RTS=

# *** Config [1..?], testing with ./quicksort/parquicksort_monad.exe 1500000
coins Direct 4 ERR ERR ERR
coins Sparks 0 3.24 3.25 3.26
coins Sparks 1 3.61 3.63 3.63
coins Sparks 2 1.96 1.96 1.96
coins Sparks 3 1.35 1.36 1.36
coins Sparks 4 1.08 1.09 1.11

# *** Config [96..?], testing with ./queens.exe 14
queens Trace 0 12.82 12.86 12.87
queens Trace 1 13.28 13.28 13.40
queens Trace 2 6.94 6.95 6.97
queens Trace 3 4.69 4.70 4.72
queens Trace 4 3.71 3.76 3.78
queens Direct 0 12.88 12.89 12.97
queens Direct 1 12.92 12.93 12.94
queens Direct 2 12.47 12.48 12.51
queens Direct 3 12.60 13.31 13.34
queens Direct 4 10.94 12.69 12.70
queens Sparks 0 13.16 13.18 13.19
queens Sparks 1 12.84 12.88 12.93
queens Sparks 2 6.66 6.67 6.67
queens Sparks 3 4.51 4.52 4.52
queens Sparks 4 3.64 3.65 3.65

# *** Config [111..?], testing with ./stream/disjoint_working_sets_pipeline.exe monad 4 256 10 10000
stream/disjoint_working_sets_pipeline Trace 0 ERR ERR ERR
stream/disjoint_working_sets_pipeline Trace 1 ERR ERR ERR
stream/disjoint_working_sets_pipeline Trace 2 ERR ERR ERR
stream/disjoint_working_sets_pipeline Trace 3 ERR ERR ERR
stream/disjoint_working_sets_pipeline Trace 4 ERR ERR ERR
stream/disjoint_working_sets_pipeline Direct 0 ERR ERR ERR
stream/disjoint_working_sets_pipeline Direct 1 ERR ERR ERR
stream/disjoint_working_sets_pipeline Direct 2 ERR ERR ERR
stream/disjoint_working_sets_pipeline Direct 3 ERR ERR ERR
stream/disjoint_working_sets_pipeline Direct 4 ERR ERR ERR

# *** Config [121..?], testing with ./stream/disjoint_working_sets_pipeline.exe sparks 4 256 10 10000
stream/disjoint_working_sets_pipeline None 0 ERR ERR ERR
stream/disjoint_working_sets_pipeline None 1 ERR ERR ERR
stream/disjoint_working_sets_pipeline None 2 ERR ERR ERR
stream/disjoint_working_sets_pipeline None 3 ERR ERR ERR
stream/disjoint_working_sets_pipeline None 4 ERR ERR ERR

# *** Config [126..?], testing with ./partree/partree.exe 600 20
partree/partree Trace 0 2.35 2.35 2.35
partree/partree Trace 1 2.37 2.38 2.40
partree/partree Trace 2 2.50 2.50 2.51
partree/partree Trace 3 2.57 2.58 2.58
partree/partree Trace 4 2.67 2.71 2.73
partree/partree Direct 0 2.27 2.27 2.28
partree/partree Direct 1 2.39 2.40 2.43
partree/partree Direct 2 ERR ERR ERR
partree/partree Direct 3 ERR ERR ERR
partree/partree Direct 4 ERR ERR ERR
partree/partree Sparks 0 2.26 2.26 2.26
partree/partree Sparks 1 2.37 2.38 2.38
partree/partree Sparks 2 2.52 2.52 2.52
partree/partree Sparks 3 2.60 2.61 2.69
partree/partree Sparks 4 2.71 2.72 2.74

# *** Config [141..?], testing with ./matmult/matmult.exe 768 0 64
